idUsuari, mitjana
17811,2.904038
17812,1.064648
17813,5.983
17814,-2.586901
17815,1.144211
17816,1.505455
17817,-0.597172
17818,1.1862
17819,-2.574769
17820,2.316768
17821,-0.551919
17822,-1.6425
17823,1.719048
17824,2.0123
17825,-2.377273
17826,-3.178356
17827,6.363099
17828,1.107955
17829,1.668267
17830,0.260781
17831,0.698889
17832,1.1706
17833,1.68
17834,0.589531
17835,0.798333
17836,0.480566
17837,2.127374
17838,0.416667
17839,2.646154
17840,-0.534225
17841,0.251075
17842,-0.327746
17843,2.575581
17844,3.564
17845,1.623
17846,-5.783
17847,-1.313696
17848,-4.250571
17849,-0.860811
17850,-3.627292
17851,2.958113
17852,4.242703
17853,-4.787838
17854,2.720309
17855,0.022222
17856,3.406232
17857,2.765132
17858,3.978904
17859,-0.469293
17860,-0.059691
17861,1.896591
17862,2.041489
17863,-1.803542
17864,1.009434
17865,1.894872
17866,-1.255556
17867,-0.971549
17868,-0.344306
17869,0.923621
17870,3.3098
17871,-0.131176
17872,2.7217
17873,0.3663
17874,3.317143
17875,1.617627
17876,3.270101
17877,0.758242
17878,2.81
17879,0.729143
17880,3.010351
17881,-2.89557
17882,2.341111
17883,-1.907903
17884,1.544795
17885,-2.780505
17886,-0.028684
17887,-1.988904
17888,2.2754
17889,0.278649
17890,7.27434
17891,0.757887
17892,-6.249315
17893,-0.846471
17894,-0.621327
17895,1.600505
17896,-1.4752
17897,-3.743737
17898,1.331667
17899,-1.443286
17900,1.2471
17901,2.4975
17902,-0.5022
17903,5.218194
17904,-4.338351
17905,-2.012469
17906,1.035957
17907,1.301455
17908,1.038333
17909,-0.07907
17910,0.16726
17911,2.800286
17912,-2.707123
17913,2.4255
17914,1.90798
17915,1.94662
17916,1.56
17917,0.088586
17918,-4.193889
17919,0.810299
17920,4.456951
17921,0.802474
17922,-5.214103
17923,-0.210808
17924,2.169388
17925,5.204507
17926,5.863684
17927,-0.485
17928,6.655208
17929,-2.894789
17930,1.897021
17931,1.485694
17932,-1.315273
17933,1.849798
17934,2.405763
17935,-2.359333
17936,-4.543056
17937,2.847677
17938,-0.532889
17939,1.322532
17940,0.030417
17941,3.6269
17942,-0.912222
17943,0.90338
17944,3.621944
17945,3.566162
17946,1.6882
17947,3.033579
17948,-0.0596
17949,-3.918873
17950,-0.570303
17951,-0.570217
17952,2.332877
17953,0.007778
17954,-0.6065
17955,0.728378
17956,3.472909
17957,1.962254
17958,-0.918049
17959,-0.969571
17960,-1.8623
17961,1.139318
17962,2.736162
17963,0.531616
17964,-0.96949
17965,-2.014861
17966,2.778472
17967,2.266333
17968,5.428485
17969,1.909714
17970,-3.226761
17971,-3.271356
17972,-5.08493
17973,-4.235
17974,-1.351714
17975,-1.836512
17976,-3.116479
17977,-0.806081
17978,-0.598525
17979,-0.019429
17980,0.1883
17981,3.654306
17982,-2.397353
17983,-2.483472
17984,2.164737
17985,0.381143
17986,-1.686809
17987,1.279512
17988,3.897368
17989,-1.678028
17990,0.844795
17991,6.154507
17992,3.557778
17993,1.770833
17994,-1.061818
17995,3.8082
17996,0.780714
17997,2.515253
17998,2.705405
17999,0.38202
18000,5.213333
18001,3.424571
18002,0.343175
18003,1.279737
18004,-1.453467
18005,1.455657
18006,-0.572909
18007,3.443118
18008,1.524124
18009,-3.617887
18010,2.192167
18011,1.180465
18012,1.417639
18013,-4.576707
18014,3.210204
18015,-5.728846
18016,3.4062
18017,2.7668
18018,0.823243
18019,1.109878
18020,3.669167
18021,1.779681
18022,0.686944
18023,0.996986
18024,6.983673
18025,8.307576
18026,1.843699
18027,-1.275051
18028,1.306735
18029,2.250417
18030,2.064103
18031,2.139872
18032,2.448333
18033,-5.857917
18034,3.0972
18035,3.788254
18036,3.2443
18037,3.899365
18038,-0.342632
18039,-4.709623
18040,-1.704898
18041,3.31449
18042,4.6169
18043,3.2023
18044,3.9424
18045,-0.369111
18046,-1.13044
18047,0.228667
18048,-3.256
18049,-1.224815
18050,-0.223535
18051,-1.712917
18052,0.303854
18053,-2.963099
18054,1.910571
18055,1.007677
18056,3.139524
18057,2.481176
18058,-3.052609
18059,1.155
18060,1.927447
18061,0.263333
18062,-3.89125
18063,-1.560685
18064,2.275769
18065,-0.334255
18066,4.638493
18067,0.729155
18068,-2.130794
18069,1.865455
18070,2.942525
18071,2.730482
18072,3.443333
18073,0.096
18074,2.204795
18075,-5.854681
18076,1.300385
18077,-0.823846
18078,0.340517
18079,4.471667
18080,3.986623
18081,3.525
18082,2.8989
18083,1.738235
18084,5.820217
18085,5.557419
18086,0.301
18087,-2.158454
18088,2.264634
18089,-0.540521
18090,3.735455
18091,0.319535
18092,-0.635231
18093,0.49775
18094,1.482
18095,-0.160759
18096,-0.798049
18097,-1.04102
18098,0.774167
18099,3.412653
18100,6.427879
18101,-1.277879
18102,2.49102
18103,-1.378592
18104,5.076757
18105,-0.437531
18106,-0.025161
18107,-2.2805
18108,2.980714
18109,-0.306615
18110,1.824107
18111,2.57
18112,-1.034459
18113,-4.478182
18114,1.57
18115,-0.116316
18116,0.206986
18117,3.6396
18118,0.61169
18119,-0.36949
18120,2.321636
18121,6.705976
18122,3.509444
18123,6.381714
18124,0.234722
18125,2.23404
18126,2.683099
18127,1.891167
18128,8.313243
18129,-4.627778
18130,-1.269804
18131,-2.868333
18132,-1.354722
18133,1.920816
18134,0.519189
18135,-1.659592
18136,-0.035714
18137,2.969596
18138,2.231944
18139,-0.602292
18140,5.448462
18141,-0.119306
18142,5.415135
18143,0.033836
18144,-8.360909
18145,0.949
18146,-0.716566
18147,-2.607895
18148,-1.185577
18149,3.728219
18150,0.125429
18151,-0.392222
18152,2.597647
18153,2.095714
18154,2.687222
18155,1.251414
18156,-0.487083
18157,1.784286
18158,-0.695385
18159,4.334643
18160,-0.137727
18161,6.624141
18162,-4.002323
18163,0.910909
18164,-0.371786
18165,-3.035231
18166,-4.5
18167,0.89303
18168,-2.286739
18169,-3.934722
18170,-0.736721
18171,1.567071
18172,1.463784
18173,0.220435
18174,-1.014225
18175,0.2436
18176,-2.626301
18177,-4.876809
18178,0.92175
18179,-1.531096
18180,-0.554133
18181,-3.194795
18182,3.831515
18183,1.377245
18184,2.53169
18185,-1.1854
18186,-2.177
18187,1.208056
18188,0.825455
18189,-1.305352
18190,5.6892
18191,0.458367
18192,-0.551702
18193,4.750563
18194,-2.46
18195,1.631064
18196,0.249667
18197,-0.049545
18198,2.663333
18199,3.269186
18200,1.18125
18201,-1.556111
18202,4.534255
18203,0.453878
18204,3.4181
18205,0.392907
18206,2.008286
18207,1.6891
18208,-0.20225
18209,0.455354
18210,-0.958103
18211,-0.422093
18212,2.305172
18213,3.004048
18214,-3.406768
18215,0.031842
18216,2.283061
18217,-1.858
18218,-4.544
18219,-4.265484
18220,-0.313803
18221,5.44274
18222,3.812118
18223,-0.067653
18224,-2.064366
18225,1.57987
18226,-1.74411
18227,-1.033148
18228,1.13169
18229,0.836327
18230,-0.748056
18231,-2.696591
18232,-0.024898
18233,3.06863
18234,-0.383814
18235,0.614646
18236,-2.848723
18237,4.147475
18238,-0.030244
18239,4.947444
18240,1.863636
18241,-2.942535
18242,-2.255385
18243,2.364146
18244,3.863333
18245,3.099899
18246,2.672525
18247,2.088367
18248,1.9717
18249,-1.4836
18250,6.495429
18251,2.313784
18252,2.297551
18253,-1.069286
18254,0.897959
18255,0.4561
18256,0.218298
18257,2.959574
18258,1.031919
18259,2.572462
18260,-1.186279
18261,0.997297
18262,-1.277222
18263,1.849216
18264,4.148163
18265,3.472192
18266,-0.479848
18267,-0.146338
18268,1.894717
18269,-2.113415
18270,2.277121
18271,-1.908889
18272,-2.815342
18273,-1.203611
18274,2.248571
18275,-0.534444
18276,0.566203
18277,0.818197
18278,3.241385
18279,0.829861
18280,5.0697
18281,-0.085972
18282,0.13507
18283,2.753131
18284,1.028529
18285,6.3284
18286,-0.3186
18287,-0.593857
18288,2.64359
18289,0.574167
18290,1.943659
18291,0.525354
18292,2.500488
18293,-2.8045
18294,-3.386162
18295,-4.830202
18296,-1.861475
18297,2.31087
18298,0.636667
18299,-7.917917
18300,2.296316
18301,-2.053973
18302,-0.09988
18303,2.482727
18304,0.299341
18305,-4.6697
18306,-3.7159
18307,0.403505
18308,1.927534
18309,3.607949
18310,-3.575455
18311,3.033191
18312,-1.646379
18313,0.354796
18314,-2.5721
18315,1.663
18316,2.1719
18317,0.305946
18318,2.16
18319,2.051939
18320,0.121429
18321,3.343235
18322,0.534646
18323,2.799524
18324,-0.2055
18325,-2.566522
18326,2.120808
18327,-0.5431
18328,-2.722828
18329,1.895538
18330,-1.903469
18331,5.712264
18332,3.530175
18333,1.4541
18334,-0.9806
18335,0.8872
18336,-1.429155
18337,3.116207
18338,-0.3171
18339,1.543889
18340,3.108082
18341,2.0649
18342,-0.308028
18343,4.802754
18344,1.167
18345,3.464898
18346,3.703434
18347,4.7836
18348,1.086849
18349,-4.714247
18350,2.424526
18351,6.355694
18352,-0.727381
18353,4.638611
18354,0.594
18355,-0.505769
18356,-1.417551
18357,3.632903
18358,2.045758
18359,2.00202
18360,3.300222
18361,0.586667
18362,2.1817
18363,4.162128
18364,4.976557
18365,2.446444
18366,-1.245676
18367,-2.0043
18368,-1.37093
18369,-0.893263
18370,-2.135323
18371,1.192192
18372,-5.690101
18373,-0.834177
18374,0.6475
18375,0.316667
18376,1.190909
18377,5.007963
18378,0.5203
18379,2.2601
18380,4.2198
18381,-4.207475
18382,1.899899
18383,3.994524
18384,6.339859
18385,4.041429
18386,1.794167
18387,-0.195694
18388,3.205714
18389,2.770727
18390,1.108333
18391,3.668878
18392,-0.690351
18393,4.744186
18394,1.554265
18395,2.570308
18396,3.471039
18397,0.231408
18398,0.958904
18399,-8.3032
18400,1.256486
18401,-3.513194
18402,-1.135
18403,5.615263
18404,-0.755634
18405,-2.849815
18406,5.269333
18407,1.334375
18408,-0.834217
18409,2.602959
18410,3.93
18411,-1.943239
18412,2.1943
18413,1.955758
18414,2.094667
18415,1.257313
18416,2.54225
18417,-1.698889
18418,1.413
18419,4.022929
18420,3.277209
18421,-0.484949
18422,-0.078406
18423,3.806354
18424,-0.2263
18425,6.039661
18426,0.650789
18427,-2.441034
18428,-0.012
18429,4.112632
18430,5.277778
18431,1.616622
18432,3.853611
18433,-1.035135
18434,-3.741096
18435,1.189412
18436,2.0881
18437,-1.978283
18438,1.728
18439,-0.155417
18440,-0.1537
18441,0.619615
18442,-0.920986
18443,-1.005918
18444,-2.1381
18445,-3.552755
18446,-0.86134
18447,3.040274
18448,-2.405246
18449,5.212267
18450,-1.4048
18451,0.428654
18452,-0.131818
18453,0.446
18454,1.48587
18455,3.491944
18456,-2.082286
18457,1.006216
18458,2.9479
18459,-0.347246
18460,0.89725
18461,-0.807907
18462,1.595352
18463,2.457317
18464,-1.214286
18465,-0.15775
18466,3.4641
18467,0.2827
18468,-0.335957
18469,2.2308
18470,-0.261724
18471,-2.241806
18472,3.786667
18473,2.788571
18474,2.286338
18475,-0.138889
18476,7.068571
18477,2.711961
18478,2.048061
18479,0.87225
18480,0.957424
18481,-2.112525
18482,0.761111
18483,2.289104
18484,3.512319
18485,0.734091
18486,1.3388
18487,0.4068
18488,3.351408
18489,3.500545
18490,-1.398372
18491,0.056515
18492,-0.015
18493,5.473014
18494,2.854314
18495,2.717465
18496,-1.852941
18497,5.511531
18498,3.470857
18499,-0.295366
18500,1.641159
18501,5.845106
18502,1.907674
18503,-1.301
18504,1.358367
18505,-0.273836
18506,4.680404
18507,-0.376905
18508,-2.769897
18509,-1.420704
18510,3.728182
18511,3.4063
18512,-5.987324
18513,0.209796
18514,0.733425
18515,1.078
18516,-1.1683
18517,-1.025634
18518,-0.226383
18519,0.782254
18520,5.419175
18521,-1.720339
18522,0.311449
18523,4.046279
18524,-0.947805
18525,0.220571
18526,4.372921
18527,4.589216
18528,2.130879
18529,2.572326
18530,2.011111
18531,0.508936
18532,2.680256
18533,0.196825
18534,0.408586
18535,0.166852
18536,-0.317813
18537,1.143846
18538,4.982273
18539,0.333625
18540,1.008592
18541,-4.432603
18542,2.794747
18543,-3.450612
18544,3.4698
18545,-1.3624
18546,-2.427536
18547,5.492361
18548,0.872203
18549,0.08596
18550,-1.5269
18551,-1.809275
18552,1.17413
18553,-2.623093
18554,-2.275385
18555,3.258235
18556,-2.998085
18557,1.102381
18558,3.133143
18559,2.884557
18560,1.459694
18561,4.090808
18562,1.604592
18563,2.164651
18564,-3.808108
18565,0.547143
18566,-1.915357
18567,-0.704085
18568,1.1259
18569,-1.186944
18570,-1.473051
18571,1.815417
18572,1.892323
18573,2.687179
18574,1.981667
18575,-1.644648
18576,-0.123793
18577,-6.44619
18578,3.889111
18579,-2.599726
18580,6.3207
18581,-1.286613
18582,-3.836
18583,-3.5155
18584,-4.877681
18585,-0.756533
18586,2.138356
18587,-2.581571
18588,0.894
18589,-0.330556
18590,-1.758919
18591,3.130612
18592,-0.822
18593,0.4738
18594,1.00717
18595,1.530204
18596,-0.769694
18597,7.006768
18598,-1.838049
18599,-0.821429
18600,0.292031
18601,-0.02825
18602,-2.9982
18603,-2.134699
18604,1.670833
18605,0.8092
18606,1.03
18607,-7.342609
18608,2.722466
18609,1.376923
18610,0.151414
18611,-1.3322
18612,0.431395
18613,-7.33338
18614,3.149155
18615,6.325306
18616,-0.4618
18617,-1.142286
18618,5.007576
18619,-1.918923
18620,-1.454324
18621,1.565
18622,-1.7905
18623,0.467292
18624,1.153889
18625,-0.254646
18626,-2.624286
18627,5.853288
18628,-1.377746
18629,-3.002817
18630,-1.177805
18631,-0.29375
18632,1.077
18633,-3.589444
18634,-1.761268
18635,1.0132
18636,0.8195
18637,-0.842817
18638,0.0357
18639,0.782632
18640,5.956389
18641,-3.057143
18642,-0.696458
18643,-3.923966
18644,-0.417368
18645,0.871667
18646,2.55082
18647,0.944737
18648,-1.292353
18649,4.496935
18650,-2.171146
18651,2.698256
18652,1.69
18653,5.885051
18654,0.706
18655,0.106479
18656,2.7687
18657,4.481429
18658,1.984789
18659,0.25303
18660,-1.281346
18661,-3.794648
18662,-1.9386
18663,2.623488
18664,4.788444
18665,2.034789
18666,-0.255857
18667,4.836667
18668,1.6069
18669,-3.481143
18670,3.103857
18671,3.2
18672,0.747308
18673,-3.935652
18674,1.73567
18675,-4.783265
18676,0.049798
18677,0.934595
18678,-0.375192
18679,2.405244
18680,-4.4538
18681,0.498889
18682,1.9489
18683,-1.525366
18684,1.237959
18685,4.153784
18686,0.636939
18687,-0.569275
18688,0.406579
18689,0.8073
18690,1.534507
18691,1.438866
18692,4.967447
18693,-1.07726
18694,0.359714
18695,0.02493
18696,4.698667
18697,-0.925556
18698,5.78
18699,2.686444
18700,1.686981
18701,-0.042045
18702,2.686216
18703,1.56
18704,-1.500263
18705,0.895
18706,5.147838
18707,1.747222
18708,0.4905
18709,1.259298
18710,0.331313
18711,3.147465
18712,3.4118
18713,2.956944
18714,0.34
18715,-2.901176
18716,-1.448367
18717,3.029394
18718,-1.8625
18719,-3.41493
18720,0.765269
18721,2.247183
18722,-1.2226
18723,5.681628
18724,6.929167
18725,1.423143
18726,2.914531
18727,2.194054
18728,-0.193455
18729,3.16
18730,-0.489762
18731,0.707125
18732,-0.882632
18733,0.964896
18734,-1.219104
18735,-0.741122
18736,3.651944
18737,0.267273
18738,0.0207
18739,2.2214
18740,-3.995246
18741,4.655652
18742,1.4852
18743,2.169444
18744,-0.0065
18745,1.962603
18746,3.72
18747,-2.717606
18748,0.877692
18749,-1.204872
18750,2.832055
18751,-1.588
18752,1.019737
18753,-1.512895
18754,-2.591818
18755,1.132326
18756,1.085797
18757,4.297069
18758,3.855455
18759,-1.527609
18760,-1.505417
18761,0.338649
18762,-0.8416
18763,5.198235
18764,1.69125
18765,1.362626
18766,-1.696667
18767,-0.21831
18768,-3.007606
18769,1.776765
18770,-2.653803
18771,-3.623974
18772,1.053269
18773,1.792
18774,-2.817368
18775,0.215571
18776,-1.2225
18777,0.575833
18778,-3.991212
18779,-0.148718
18780,2.731
18781,3.013299
18782,0.738485
18783,3.9377
18784,3.43726
18785,-0.4
18786,1.946531
18787,2.116512
18788,0.670769
18789,2.906915
18790,1.684521
18791,4.14971
18792,-0.15525
18793,3.930222
18794,0.6153
18795,0.378056
18796,1.925758
18797,0.087069
18798,2.444082
18799,-0.698
18800,-2.8688
18801,4.4064
18802,-0.563953
18803,1.119773
18804,-1.483286
18805,-1.0353
18806,1.370278
18807,3.280612
18808,-4.898
18809,3.16102
18810,-0.430896
18811,0.588247
18812,0.328469
18813,1.876122
18814,3.422593
18815,1.7851
18816,1.748621
18817,1.0157
18818,2.029412
18819,1.565366
18820,0.045349
18821,1.135062
18822,1.605636
18823,0.083878
18824,-1.026809
18825,-2.325253
18826,2.444091
18827,0.156
18828,-0.987674
18829,-1.348462
18830,-5.104364
18831,-2.38641
18832,0.485082
18833,1.5343
18834,-1.184639
18835,-0.653333
18836,-6.1436
18837,-0.652909
18838,-1.399841
18839,-0.956082
18840,3.297385
18841,-0.529286
18842,2.918056
18843,1.854343
18844,-1.180698
18845,1.1333
18846,2.649194
18847,-1.393014
18848,-7.065581
18849,2.726768
18850,-2.15
18851,4.57
18852,1.986837
18853,1.16381
18854,-1.521667
18855,-4.399899
18856,0.514667
18857,6.950976
18858,1.8101
18859,0.752706
18860,2.2301
18861,5.599333
18862,1.4899
18863,2.827292
18864,4.088485
18865,3.277429
18866,6.948125
18867,-2.768269
18868,1.11
18869,2.355612
18870,2.228889
18871,2.077273
18872,0.75186
18873,2.889375
18874,-3.521757
18875,1.871717
18876,3.8595
18877,-0.074
18878,-0.212727
18879,-0.1154
18880,3.760714
18881,4.928214
18882,2.704949
18883,1.5615
18884,0.563367
18885,0.944219
18886,-0.342703
18887,2.149459
18888,3.0885
18889,-1.664762
18890,4.9414
18891,2.122268
18892,1.630606
18893,2.342353
18894,-0.226806
18895,-1.693151
18896,2.199192
18897,0.745882
18898,-3.885152
18899,0.019211
18900,-1.095408
18901,3.975429
18902,0.875211
18903,4.664364
18904,1.671875
18905,2.399038
18906,3.524103
18907,1.4349
18908,0.79988
18909,2.430135
18910,0.250727
18911,-0.541806
18912,1.0404
18913,-2.802055
18914,-1.7664
18915,-2.318163
18916,4.69475
18917,3.556327
18918,2.149167
18919,1.2106
18920,-2.787475
18921,-1.831972
18922,0.516
18923,0.292
18924,-2.552143
18925,-3.539577
18926,2.915278
18927,3.425758
18928,0.639306
18929,-0.910976
18930,0.394848
18931,0.306061
18932,1.89863
18933,1.185172
18934,2.2836
18935,-1.256061
18936,3.799744
18937,-2.001429
18938,-1.275455
18939,-0.923131
18940,-2.439
18941,1.185
18942,-1.763559
18943,2.355227
18944,1.106197
18945,-3.812192
18946,3.4904
18947,0.169079
18948,-1.950972
18949,1.314848
18950,2.743472
18951,2.7019
18952,0.715938
18953,0.379149
18954,0.217374
18955,6.330541
18956,0.5125
18957,3.399783
18958,0.089082
18959,0.686146
18960,1.88507
18961,3.144242
18962,1.131304
18963,2.00027
18964,1.576667
18965,4.483864
18966,2.984167
18967,-2.755278
18968,-0.95125
18969,3.6209
18970,-1.335052
18971,-0.491443
18972,-0.680606
18973,0.701831
18974,-0.552676
18975,-1.26101
18976,3.166531
18977,1.294247
18978,2.1803
18979,-3.68973
18980,3.651429
18981,-1.839821
18982,3.26137
18983,-0.313452
18984,1.932113
18985,0.002778
18986,6.595306
18987,-2.197361
18988,-3.525143
18989,3.128889
18990,0.337857
18991,-0.143902
18992,3.105
18993,2.825915
18994,-1.653467
18995,3.919792
18996,-2.346429
18997,-4.149821
18998,2.428039
18999,3.961818
19000,-2.014493
19001,-1.757317
19002,2.715753
19003,-2.325769
19004,-2.263171
19005,3.655909
19006,0.332323
19007,-0.4509
19008,0.625556
19009,-3.430303
19010,-3.194872
19011,0.942941
19012,2.3262
19013,2.267556
19014,-3.092525
19015,4.4607
19016,0.253421
19017,-1.052424
19018,-0.943846
19019,-0.156667
19020,0.826164
19021,1.456761
19022,1.727041
19023,6.337386
19024,-3.890976
19025,0.317677
19026,1.523478
19027,-0.079412
19028,1.448056
19029,1.356837
19030,3.179293
19031,-0.130918
19032,-0.004747
19033,1.595652
19034,-3.36
19035,7.35602
19036,5.89
19037,1.051731
19038,0.344444
19039,1.536667
19040,-0.27225
19041,-1.7529
19042,3.719487
19043,-0.145758
19044,5.374722
19045,2.072245
19046,-1.262162
19047,5.542113
19048,2.016818
19049,5.644038
19050,5.284634
19051,5.100101
19052,2.426731
19053,2.275495
19054,1.54125
19055,1.432143
19056,-0.815556
19057,-9.005
19058,-1.438514
19059,2.967963
19060,4.3001
19061,-3.040128
19062,3.561918
19063,-0.936582
19064,3.801194
19065,2.785529
19066,1.700732
19067,0.178769
19068,0.42025
19069,-0.034054
19070,0.695
19071,0.897273
19072,1.480563
19073,-1.772429
19074,0.007449
19075,0.497879
19076,1.941163
19077,3.238767
19078,1.974528
19079,4.047245
19080,2.58193
19081,-1.990725
19082,-0.066575
19083,3.170808
19084,-5.629348
19085,2.5808
19086,-2.18093
19087,2.710612
19088,-0.4793
19089,-1.152826
19090,-1.784462
19091,2.47863
19092,-1.435676
19093,0.122
19094,-0.04675
19095,0.060918
19096,2.022308
19097,4.454615
19098,2.211
19099,1.076071
19100,2.075417
19101,4.247677
19102,2.0599
19103,-1.024747
19104,4.2703
19105,1.344848
19106,1.184324
19107,0.2585
19108,3.276939
19109,-2.055309
19110,1.431837
19111,2.474286
19112,3.350286
19113,1.276197
19114,-3.061408
19115,2.881327
19116,-0.272222
19117,1.070694
19118,-4.373684
19119,2.878906
19120,0.495625
19121,1.217838
19122,4.05881
19123,-2.4541
19124,-3.26137
19125,1.699545
19126,6.660606
19127,-0.4968
19128,2.480845
19129,-0.566522
19130,0.070101
19131,-1.948194
19132,0.587742
19133,-4.05
19134,-0.199697
19135,5.159192
19136,3.849437
19137,4.285
19138,0.145106
19139,4.196528
19140,2.479028
19141,0.821579
19142,1.365
19143,3.528493
19144,4.819211
19145,-0.524746
19146,1.323421
19147,-4.518875
19148,-0.0825
19149,0.969375
19150,0.217571
19151,-0.210822
19152,3.839574
19153,-2.681538
19154,-0.539315
19155,4.266792
19156,-1.5938
19157,-1.796154
19158,-0.951313
19159,1.0775
19160,1.291951
19161,1.0237
19162,-0.646029
19163,-0.157381
19164,3.154444
19165,0.218586
19166,-7.041522
19167,1.136465
19168,0.101212
19169,3.199184
19170,5.130548
19171,0.088108
19172,0.3733
19173,1.174694
19174,3.3206
19175,-0.048983
19176,-0.811892
19177,0.105714
19178,0.308182
19179,4.717551
19180,2.045161
19181,5.246486
19182,3.205897
19183,2.742626
19184,-3.686186
19185,-4.186111
19186,-4.520139
19187,3.5317
19188,0.631429
19189,-0.3451
19190,-5.505435
19191,0.952329
19192,-0.29
19193,-3.395278
19194,4.142642
19195,5.034805
19196,1.329583
19197,0.369028
19198,2.0308
19199,1.985135
19200,0.118451
19201,-2.676154
19202,-2.496389
19203,-1.736071
19204,2.327292
19205,3.928182
19206,-1.827778
19207,0.818469
19208,0.2352
19209,0.380303
19210,-1.649643
19211,2.032222
19212,1.95411
19213,-0.021781
19214,4.611806
19215,0.975902
19216,0.774605
19217,-0.939
19218,0.614085
19219,0.713889
19220,-0.0625
19221,-1.690263
19222,1.582361
19223,-1.438143
19224,3.3592
19225,1.141702
19226,-4.485476
19227,0.766849
19228,-0.569437
19229,-0.848077
19230,-2.237083
19231,0.066837
19232,-2.686567
19233,-0.498144
19234,2.04625
19235,-0.468
19236,0.73
19237,-0.939028
19238,-0.690282
19239,-1.502468
19240,-0.709254
19241,0.555965
19242,-1.387534
19243,0.843367
19244,2.11375
19245,1.020337
19246,0.567818
19247,3.0722
19248,0.713091
19249,0.560227
19250,2.743171
19251,1.7975
19252,6.399278
19253,6.0555
19254,2.423924
19255,1.276162
19256,-0.82375
19257,4.953878
19258,2.046125
19259,0.265965
19260,1.456735
19261,4.417732
19262,1.967444
19263,0.201831
19264,-1.794898
19265,8.241313
19266,3.839293
19267,-2.878197
19268,1.314789
19269,-1.290141
19270,2.268889
19271,0.384
19272,-3.365278
19273,0.454359
19274,2.91
19275,-0.3955
19276,1.9739
19277,-2.920909
19278,7.2205
19279,5.482065
19280,-0.268485
19281,1.8063
19282,-8.569014
19283,-3.3736
19284,-0.467172
19285,-0.881321
19286,0.667534
19287,0.220606
19288,-1.096216
19289,1.979192
19290,4.761719
19291,-0.864118
19292,-0.197802
19293,-0.296566
19294,5.8284
19295,1.620968
19296,2.949565
19297,-0.526842
19298,5.401053
19299,5.610638
19300,1.416933
19301,0.886322
19302,-1.900909
19303,-0.450141
19304,-3.349718
19305,0.514722
19306,2.590101
19307,-4.278784
19308,0.43
19309,-0.875306
19310,4.1726
19311,0.031566
19312,2.175152
19313,5.391633
19314,-0.158283
19315,-0.441795
19316,3.574861
19317,0.76359
19318,-3.345972
19319,0.04027
19320,0.05101
19321,0.882
19322,3.608533
19323,1.947917
19324,1.107179
19325,-0.8821
19326,-0.459863
19327,2.416279
19328,-3.005147
19329,1.937324
19330,1.432297
19331,0.302128
19332,-1.852041
19333,1.1172
19334,2.286622
19335,1.48234
19336,1.878367
19337,-1.328333
19338,1.662857
19339,-5.276346
19340,0.78186
19341,-2.867732
19342,1.323699
19343,0.046889
19344,3.48701
19345,5.4599
19346,3.688235
19347,-0.812778
19348,2.812857
19349,-0.3498
19350,1.872245
19351,3.873421
19352,-1.405833
19353,-0.820845
19354,0.479263
19355,0.11404
19356,3.596389
19357,0.431667
19358,1.575625
19359,1.038571
19360,3.192959
19361,-1.795714
19362,3.209714
19363,6.7127
19364,-0.4968
19365,2.314156
19366,-1.252609
19367,1.6469
19368,3.167429
19369,3.0402
19370,1.207551
19371,-1.666316
19372,2.207308
19373,-4.239167
19374,3.36449
19375,-2.085319
19376,-0.153091
19377,1.468571
19378,2.213396
19379,4.155859
19380,2.95404
19381,-1.4937
19382,1.278736
19383,1.823913
19384,4.229167
19385,-1.62375
19386,0.767653
19387,-2.827273
19388,-1.793158
19389,3.710857
19390,2.237059
19391,2.47
19392,-2.376909
19393,-0.5159
19394,-4.094932
19395,5.7256
19396,-5.263611
19397,2.661429
19398,2.034366
19399,3.240317
19400,6.0994
19401,1.863846
19402,-2.487653
19403,4.600303
19404,-5.335833
19405,-1.480476
19406,-0.026122
19407,5.671546
19408,2.269429
19409,-3.054426
19410,-2.951067
19411,2.762969
19412,5.0186
19413,3.70404
19414,-0.776935
19415,1.817625
19416,-5.374167
19417,-2.928696
19418,3.753131
19419,1.403617
19420,2.584179
19421,-0.0082
19422,-2.197534
19423,5.8388
19424,-2.5974
19425,-1.177037
19426,0.766364
19427,5.611633
19428,4.753333
19429,3.881395
19430,-0.672
19431,-5.136905
19432,-6.635694
19433,2.870133
19434,1.906804
19435,1.699286
19436,-1.512653
19437,-1.518
19438,-1.451313
19439,1.2116
19440,3.64
19441,4.1593
19442,1.109495
19443,2.839863
19444,0.177041
19445,-4.025273
19446,2.195253
19447,0.798021
19448,-2.087183
19449,1.423
19450,2.9391
19451,-2.332727
19452,3.7286
19453,0.318283
19454,-1.075476
19455,0.819762
19456,2.883776
19457,-0.579718
19458,-1.887071
19459,2.328028
19460,1.362195
19461,-1.5433
19462,-8.44
19463,-1.461644
19464,-0.805556
19465,-4.5087
19466,0.480556
19467,0.127361
19468,-0.82541
19469,8.03
19470,-0.579082
19471,1.367475
19472,-0.466
19473,3.088
19474,1.532525
19475,2.894923
19476,1.0757
19477,-4.3281
19478,5.591389
19479,4.370732
19480,-4.3645
19481,1.908687
19482,1.6097
19483,2.807353
19484,-2.760822
19485,2.88726
19486,1.197778
19487,1.409192
19488,0.875972
19489,2.805238
19490,4.3864
19491,1.0577
19492,2.389722
